datetime,u_component_of_wind_10m,v_component_of_wind_10m,wind_speed,wind_direction_deg,wind_direction_cardinal
2024-03-08 13:00:00,-0.5007171630859375,0.33834075927734375,0.6043112995776256,124.04737907161476,SE
2024-03-08 14:00:00,-0.633453369140625,0.23188400268554688,0.6745616069545314,110.10582186635764,E
2024-03-08 15:00:00,-0.73492431640625,0.1575775146484375,0.7516278493829059,102.1017436043109,E
2024-03-08 16:00:00,-1.1106414794921875,0.23865890502929688,1.1359940884170032,102.12751855103218,E
2024-03-08 17:00:00,-1.2969970703125,0.3576650619506836,1.3454091187959871,105.4169380449248,E
2024-03-08 18:00:00,-1.348480224609375,0.5949773788452148,1.4739053556792827,113.80806441528871,SE
2024-03-08 19:00:00,-1.05926513671875,1.0328216552734375,1.4794469241813157,134.27583348356364,SE
2024-03-08 20:00:00,-1.0274505615234375,1.113983154296875,1.5154580576287957,137.31399011115533,SE
2024-03-08 21:00:00,-1.068115234375,1.2137222290039062,1.6167844021644233,138.6511673290658,SE
2024-03-08 22:00:00,-1.0802764892578125,1.3457059860229492,1.7256656379673272,141.2439602627189,SE
2024-03-08 23:00:00,-1.0566864013671875,1.3500633239746094,1.714426180847606,141.9499281222032,SE
2024-03-09 00:00:00,-1.060791015625,1.3548412322998047,1.72071855443311,141.94035815555728,SE
2024-03-09 01:00:00,-1.2353973388671875,1.2515335083007812,1.7585626822151634,135.37175196624045,SE
2024-03-09 02:00:00,-1.4148712158203125,1.1090221405029297,1.7977181829982556,128.09050435325855,SE
2024-03-09 03:00:00,-1.5697479248046875,1.0004215240478516,1.8614380927677527,122.50991160349078,SE
2024-03-09 04:00:00,-1.6860198974609375,0.9091701507568359,1.915529550192687,118.33534231218475,SE
2024-03-09 05:00:00,-1.8744964599609375,0.8970012664794922,2.0780635819127142,115.57247548016069,SE
2024-03-09 06:00:00,-1.793212890625,0.8554019927978516,1.9867876183392637,115.50216872132472,SE
2024-03-09 07:00:00,-1.6578216552734375,0.8075790405273438,1.8440598003840942,115.97222466849196,SE
2024-03-09 08:00:00,-2.01715087890625,1.117776870727539,2.306148911281686,118.99243545141601,SE
2024-03-09 09:00:00,-2.4028472900390625,1.4779987335205078,2.8210202685440406,121.59580014980624,SE
2024-03-09 10:00:00,-2.6688079833984375,1.8318004608154297,3.2369783719535192,124.46469205877858,SE
2024-03-09 11:00:00,-2.84368896484375,1.9457511901855469,3.4456515527375355,124.38129531225333,SE
2024-03-09 12:00:00,-3.1371307373046875,1.8727245330810547,3.6535854225329816,120.83528248933959,SE
2024-03-09 13:00:00,-3.458709716796875,1.695404052734375,3.851891458373829,116.11335317612082,SE
2024-03-09 14:00:00,-3.452056884765625,1.669015884399414,3.8343592369567188,115.80304558817703,SE
2024-03-09 15:00:00,-2.8598480224609375,1.2465229034423828,3.11970352123085,113.55095861622404,SE
2024-03-09 16:00:00,-3.061981201171875,1.045949935913086,3.235697783286713,108.85978429186413,E
2024-03-09 17:00:00,-3.409698486328125,0.935150146484375,3.5356116251842558,105.3369234120508,E
2024-03-09 18:00:00,-3.4733428955078125,0.939488410949707,3.598159160471282,105.13549161439288,E
